z,slope_norm
0.14914283333333334,0.11647391344831748
0.14965058333333334,0.185966559732844
0.15015308333333335,0.14193825741491417
0.1506479166666667,0.12284527678340344
0.15114083333333336,0.08551286926109641
0.15163158333333335,0.09941133450610261
0.15211466666666668,0.09106339169404108
0.15259958333333337,0.08538755317819605
0.1530825,0.09495381265504274
0.15356266666666668,0.11037374366701001
0.15403975,0.12501433269452705
0.1545155,0.09967210299275645
0.15499125000000002,0.10933929698639984
0.15546900000000002,0.12320253511062237
0.15594658333333333,0.1295902331913823
0.15641933333333333,0.15047149743076
0.15689075,0.13470881649901428
0.15735791666666668,0.08431364186759556
0.15781833333333334,0.06268412064098858
0.15828016666666667,0.037473140742228045
0.15875016666666666,0.04212162361781852
0.1592204166666667,0.07080099197922458
0.15967616666666667,0.08195678190902946
0.16013291666666665,0.05117653576489869
0.16059191666666667,0.03650936696629693
0.16105033333333335,0.007981555918118739
0.16149325,0.025268755854630783
0.16192758333333332,0.037023969416822754
0.16235591666666668,0.024790847333912982
0.1627845,0.05501860259614903
0.16320491666666667,0.06030408424676876
0.16362091666666664,0.03941761411477807
0.164042,0.07255576177218993
0.16446449999999999,0.049214160347766135
0.16489025000000002,0.031350412266793054
0.165323,0.008049325822991055
0.16575325000000002,0.017226819024478243
0.16617883333333333,0.002467055058143197
0.16660408333333337,0.01776790957514238
0.16702975000000003,0.022989225244169412
0.16745483333333333,0.05013359431931021
0.1678815,0.05618083345569743
0.16831024999999997,0.03540335842869671
0.16873416666666669,0.05641927102936945
0.16914766666666664,0.04551424928389434
0.16959008333333334,0.03707563170013163
0.17003266666666667,0.0656887781793824
0.17048366666666667,0.17499491930508224
0.17091933333333334,0.15359936859656598
0.17135366666666668,0.17781857545149005
0.17178775000000002,0.17618939093235875
0.17222208333333333,0.1800452623686814
0.17265525,0.17585981573490692
0.173079,0.184755510126989
0.1734954166666667,0.22672320761042086
0.17391883333333336,0.20276712560783033
0.17433583333333333,0.20029685654221943
0.17475541666666666,0.19931871354138533
0.17517591666666668,0.21819590730979208
0.17559675,0.21381260794700416
0.17601825000000001,0.1838012222222291
0.17644083333333332,0.16749854088643315
0.17686116666666668,0.13288210079938878
0.17727866666666664,0.12800532261808228
0.17769641666666666,0.09268001147750103
0.17810566666666666,0.09544086236431669
0.17851283333333334,0.07568047604920398
0.17891966666666667,0.041468421456012226
0.17931899999999998,0.03909871887952845
0.17971641666666666,0.0012708504964181002
0.18011575,0.0027563443388492863
0.18052325,0.009575836101639668
0.18093091666666666,0.001329266405127876
0.18132825,0.008037496588070125
0.18172775,0.029351196935765045
0.18212716666666667,0.030798079236770654
0.18252133333333334,0.04952949834328438
0.18290991666666667,0.021805493946936646
0.18328708333333335,0.029224393384010946
0.1836660833333333,0.03991603068045917
0.18404541666666668,0.040094148695162105
0.18442666666666666,0.03248783808910995
0.1848065,0.04204136928538237
0.18519675,0.06491818252388379
0.185588,0.1620505286891723
0.18597883333333332,0.12842616859006661
0.18637575,0.13805982556417773
0.18677025,0.14890959883326024
0.18715625000000002,0.15014464273082867
0.1875308333333333,0.17308497458133396
0.18790008333333333,0.17134652114431279
0.18827316666666669,0.16996744029074173
0.18864983333333332,0.12649378985698753
0.18901933333333334,0.1278061050062177
0.1893925,0.13689374205349225
0.18974808333333334,0.12544451471049436
0.19009725,0.12499945843864109
0.19044416666666666,0.15838611418194656
0.1907885,0.16267435149905746
0.19112816666666668,0.15106830301638913
0.1914661666666667,0.1690640383928325
0.19180733333333333,0.16905854573361626
0.19214858333333332,0.1488942998554514
0.1924903333333333,0.15074035697888033
0.19283275,0.16263519149602557
0.19317716666666668,0.16794841015658665
0.19352241666666667,0.15557959413533873
0.19387125,0.15299318739210577
0.194224,0.14290808050770337
0.19457975,0.11372961910282181
0.19493424999999995,0.08877710045723244
0.19529249999999998,0.10635472386375243
0.195655,0.11075431629883671
0.19601725,0.11370552269369488
0.19636849999999997,0.08751868443646936
0.19671716666666667,0.04977981491713606
0.19706391666666664,0.03760346306305869
0.19740666666666667,0.07461976812763613
0.19775249999999997,0.070189347698058
0.19809399999999996,0.06324094746340486
0.19843324999999998,0.04850928843876323
0.19877216666666667,0.051236838320809636
0.19911041666666665,0.07281006771288953
0.19944916666666668,0.08933085910586716
0.19979025,0.10214725300989748
0.2001325833333333,0.12616183970846045
0.20047658333333332,0.11799741941760127
0.20081675000000002,0.09140405241493559
0.20115650000000002,0.0852499255956959
0.20150825,0.09050040978930492
0.20186383333333333,0.08450436046070907
0.20222208333333333,0.07150885784659179
0.20258516666666668,0.06595533027373711
0.20294541666666666,0.05791477599590647
0.20330849999999998,0.038634626552244866
0.20367491666666665,0.011861841025313378
0.20403541666666666,0.02113344335972897
0.20439558333333332,0.01696957570292801
0.20475783333333333,0.002813809439578528
0.20512391666666666,0.015037200327192697
0.20548775,0.002451753071000773
0.20585799999999999,0.005306474035734476
0.20623099999999997,0.012621967295832781
0.20660816666666668,0.017540524846851025
0.2069848333333333,0.010287288629933472
0.20736491666666665,0.0013016330044451616
0.20774466666666663,0.06328491970710809
0.20812708333333332,0.05882165867102161
0.20850874999999996,0.058017679534197966
0.20889016666666663,0.036424693867809096
0.20927374999999998,0.01517561916834031
0.20965999999999999,0.01936352117861135
0.21003475,0.021116802910805192
0.21040783333333332,0.01168097108151594
0.21078058333333333,0.008004818573627179
