Bcmb,H0_eff,B_bao,B_tdl,chi2_shoes,chi2_tdl,chi2_bao,chi2_total
0.009174587293646824,68.02409297910798,0.0005504752376188094,0.00036698349174587295,23.261208618929324,8.672602037896741,0.012120919489259387,31.945931576315324
0.009244622311155578,68.028901500616,0.0005546773386693346,0.0003697848924462231,23.21663107482306,8.657503814215056,0.012306678001331828,31.886441567039448
0.009314657328664332,68.0337107019865,0.0005588794397198599,0.0003725862931465733,23.172089992053102,8.642416612410615,0.012493849125663379,31.82700045358938
0.009384692346173087,68.03852058336363,0.0005630815407703852,0.00037538769384692347,23.127585387423537,8.62734043761176,0.012682432862254036,31.76760825789755
0.009454727363681841,68.04333114489168,0.0005672836418209105,0.0003781890945472737,23.083117277745508,8.612275294949006,0.012872429211103802,31.70826500190562
0.009524762381190596,68.04814238671489,0.0005714857428714357,0.00038099049524762383,23.03868567983784,8.597221189555334,0.01306383817221267,31.648970707565386
0.00959479739869935,68.05295430897759,0.0005756878439219609,0.000383791895947974,22.994290610526303,8.582178126565628,0.013256659745580641,31.58972539683751
0.009664832416208104,68.05776691182413,0.0005798899449724862,0.0003865932966483242,22.949932086644335,8.567146111117335,0.013450893931207722,31.530529091692877
0.009734867433716859,68.06258019539894,0.0005840920460230115,0.00038939469734867435,22.905610125032315,8.55212514834985,0.013646540729093909,31.471381814111258
0.009804902451225613,68.06739415984642,0.0005882941470735368,0.00039219609804902456,22.861324742538457,8.537115243405085,0.013843600139239206,31.41228358608278
0.009874937468734368,68.07220880531108,0.0005924962481240621,0.0003949974987493747,22.8170759560178,8.522116401426992,0.014042072161643604,31.353234429606434
0.009944972486243122,68.07702413193743,0.0005966983491745872,0.00039779889944972487,22.772863782333058,8.507128627561912,0.014241956796307105,31.294234366691278
0.010015007503751876,68.08184013987004,0.0006009004502251125,0.0004006003001500751,22.728688238354305,8.49215192695841,0.014443254043229718,31.235283419355945
0.01008504252126063,68.08665682925351,0.0006051025512756378,0.00040340170085042523,22.68454934095869,8.477186304767162,0.014645963902411433,31.17638160962826
0.010155077538769385,68.09147420023248,0.0006093046523261631,0.00040620310155077544,22.640447107031072,8.462231766141352,0.01485008637385226,31.117528959546274
0.01022511255627814,68.09629225295164,0.0006135067533766884,0.0004090045022511256,22.5963815534634,8.447288316236135,0.015055621457552189,31.058725491157087
0.010295147573786894,68.10111098755573,0.0006177088544272136,0.00041180590295147575,22.552352697154966,8.432355960209037,0.015262569153511221,30.999971226517513
0.010365182591295648,68.1059304041895,0.0006219109554777389,0.00041460730365182596,22.50836055501268,8.417434703219977,0.015470929461729363,30.94126618769438
0.010435217608804403,68.11075050299777,0.0006261130565282641,0.0004174087043521761,22.464405143950398,8.402524550430828,0.015680702382206608,30.882610396763432
0.010505252626313157,68.11557128412538,0.0006303151575787894,0.0004202101050525263,22.420486480889995,8.387625507006042,0.015891887914942962,30.82400387581098
0.010575287643821912,68.12039274771723,0.0006345172586293147,0.0004230115057528765,22.37660458276004,8.372737578112082,0.016104486059938423,30.765446646932062
0.010645322661330666,68.12521489391825,0.0006387193596798399,0.00042581290645322663,22.332759466496867,8.357860768917844,0.01631849681719299,30.706938732231905
0.01071535767883942,68.13003772287342,0.0006429214607303652,0.00042861430715357684,22.288951149044046,8.342995084594286,0.016533920186706658,30.648480153825037
0.010785392696348175,68.13486123472774,0.0006471235617808905,0.000431415707853927,22.245179647352778,8.328140530314847,0.016750756168479437,30.590070933836106
0.01085542771385693,68.13968542962627,0.0006513256628314157,0.0004342171085542772,22.201444978381232,8.313297111255128,0.01696900476251132,30.531711094398872
0.010925462731365684,68.1445103077141,0.000655527763881941,0.00043701850925462736,22.157747159095372,8.29846483259293,0.017188665968802308,30.473400657657105
0.010995497748874438,68.14933586913638,0.0006597298649324662,0.0004398199099549775,22.11408620646826,8.283643699508362,0.017409739787352406,30.41513964576398
0.011065532766383192,68.15416211403829,0.0006639319659829915,0.0004426213106553277,22.07046213748048,8.268833717183869,0.017632226218161608,30.35692808088251
0.011135567783891947,68.15898904256504,0.0006681340670335168,0.00044542271135567787,22.026874969120016,8.254034890804062,0.017856125261229913,30.29876598518531
0.011205602801400701,68.16381665486189,0.0006723361680840421,0.0004482241120560281,21.983324718382352,8.23924722555586,0.018081436916557326,30.24065338085477
0.011275637818909454,68.16864495107416,0.0006765382691345672,0.0004510255127563782,21.93981140227012,8.224470726628388,0.018308161184143846,30.18259029008265
0.011345672836418208,68.17347393134716,0.0006807403701850924,0.00045382691345672834,21.896335037793747,8.209705399213261,0.018536298063989466,30.124576735071
0.011415707853926963,68.17830359582629,0.0006849424712356177,0.00045662831415707855,21.852895641970797,8.194951248504127,0.018765847556094197,30.066612738031015
0.011485742871435717,68.18313394465699,0.000689144572286143,0.0004594297148574287,21.80949323182624,8.180208279696984,0.018996809660458035,30.008698321183683
0.011555777888944472,68.18796497798472,0.0006933466733366683,0.00046223111555777885,21.766127824392452,8.165476497989998,0.019229184377080988,29.95083350675953
0.011625812906453226,68.19279669595498,0.0006975487743871936,0.00046503251625812906,21.722799436709497,8.150755908583786,0.019462971705963037,29.893018316999246
0.01169584792396198,68.19762909871332,0.0007017508754377187,0.0004678339169584792,21.67950808582473,8.136046516681228,0.019698171647104183,29.83525277415306
0.011765882941470735,68.20246218640534,0.000705952976488244,0.0004706353176588294,21.636253788792757,8.121348327487285,0.019934784200504447,29.777536900480545
0.01183591795897949,68.20729595917666,0.0007101550775387693,0.0004734367183591796,21.593036562675927,8.106661346209462,0.020172809366163814,29.719870718251553
0.011905952976488244,68.21213041717294,0.0007143571785892946,0.00047623811905952973,21.549856424543968,8.091985578057349,0.020412247144082296,29.6622542497454
0.011975987993996998,68.21696556053995,0.0007185592796398199,0.00047903951975987994,21.50671339147356,8.077321028242752,0.020653097534259878,29.60468751725057
0.012046023011505752,68.22180138942338,0.0007227613806903451,0.0004818409204602301,21.463607480549708,8.062667701980034,0.020895360536696553,29.54717054306644
0.012116058029014507,68.22663790396905,0.0007269634817408704,0.0004846423211605803,21.42053870886421,8.048025604485678,0.021139036151392347,29.48970334950128
