sim,C390,C814,ratio,C814_gt_C390
1061,0.27890167629077695,0.3000511365680869,1.0758312411692355,True
1062,0.2004872606217985,0.21310679115647493,1.062944301276489,True
1063,0.207483039218025,0.205743364087251,0.9916153381147172,False
1064,0.1017178949077726,0.10255790356641165,1.0082582190616576,True
1065,0.07016951460267941,0.07768504890589285,1.1071054053283484,True
1066,0.1405504087858107,0.15066246928582805,1.0719461479149979,True
1067,0.1562199670057793,0.17484752172308488,1.1192392693093864,True
1068,0.29714286935811884,0.300667289863302,1.0118610300586937,True
1069,0.05536850829942507,0.06430828820357391,1.1614596487917603,True
1070,0.2915024060542792,0.3023585365105519,1.037241992624415,True
1071,0.23021463737633557,0.2288391974048821,0.9940254017419187,False
1072,0.10089787502755772,0.11660367347478376,1.1556603490701503,True
1073,0.21157517254890404,0.2124001141105847,1.003899047093959,True
1074,0.2016302079074035,0.21929363749403347,1.0876030916693877,True
1075,0.22571190420568898,0.23058561114352807,1.021592600332669,True
1076,0.15710793399081766,0.17046555160554772,1.0850219163057084,True
1077,0.09877122704153957,0.10533103193943917,1.0664141278222734,True
1078,0.15783827529752142,0.17113616918552854,1.0842501216066947,True
1079,0.12656574629665826,0.13391688355070389,1.0580815700072217,True
1080,0.2256814599826936,0.23257972448894235,1.030566376638904,True
1081,0.1634656615151552,0.1693512902601182,1.036005291205562,True
1082,0.18151331116161284,0.1885752934952476,1.0389061402077946,True
1083,0.1337626752470523,0.1416571861954832,1.0590187878184267,True
1084,0.1273348128008351,0.15114361105811577,1.1869779185564917,True
1085,0.17088122149358462,0.17390072141122648,1.0176701681510114,True
1086,0.22288462956071284,0.22933224289241308,1.0289280303644444,True
1087,0.24846008851620913,0.2555149073689455,1.0283941734661184,True
1088,0.21885852202294728,0.22153628236005068,1.0122351202610362,True
1089,0.2213411718975506,0.2305662469508305,1.0416780799260872,True
1090,0.13616629705721872,0.1395817965036591,1.0250832953546878,True
1091,0.1792471747174714,0.18443526211105216,1.0289437610481627,True
1092,0.20045402333165585,0.2095116501287789,1.0451855574988236,True
1093,0.22895823333643042,0.24509191561723565,1.070465613075807,True
1094,0.3016141923528679,0.32014099654045847,1.0614255053552502,True
1095,0.12931393107617103,0.138467996055337,1.0707894725880218,True
1096,0.21498392608672304,0.2319862026612723,1.079086268838958,True
1097,0.24362735226849355,0.2752804810580644,1.1299243639716077,True
1098,0.32720156056936656,0.34594552449953375,1.0572856801096873,True
1099,0.16520016149354116,0.17899174638004853,1.0834840884041543,True
1100,0.2543344098070606,0.26419229511565057,1.0387595422737654,True
1101,0.2649046571246473,0.2559548565509512,0.9662150123337209,False
1102,0.23246485403751604,0.243202988727216,1.046192508257472,True
1103,0.24859009020940764,0.2478428583671533,0.9969941205555504,False
1104,0.23151087935344902,0.2516417220776121,1.0869541974890484,True
1105,0.17363470172858295,0.17563252399648366,1.0115058928198788,True
1106,0.3494598836035035,0.3644633805630525,1.0429333885332943,True
1107,0.23345199090305577,0.2372082798421861,1.0160901987796291,True
1108,0.26611308463894995,0.29004539502662624,1.089932858506926,True
1109,0.09701869332347443,0.10622224316263089,1.0948636754823164,True
1110,0.14248021742554934,0.14579608803319763,1.0232724982286117,True
1111,0.08793231919459345,0.09545278046207853,1.0855255648476911,True
1112,0.2816882859153425,0.2847972773095283,1.0110369921279587,True
1113,0.12078005664314997,0.1361490937183664,1.127248136011601,True
1114,0.11643750730271107,0.1222549253096382,1.049961718879838,True
1115,0.13211820780718206,0.13810087779369337,1.045282706190222,True
1116,0.24494275193878867,0.24684941701702345,1.007784125323746,True
1117,0.09592010056235808,0.10169907263834552,1.0602477691548133,True
1118,0.10999342024334631,0.13065153503638835,1.1878122777466018,True
1119,0.2848377438945732,0.29597620544103564,1.039104584224572,True
1120,0.2441603640483897,0.2603478802754383,1.066298706139873,True
1121,0.2178952553341249,0.23772378969837782,1.0910003034891578,True
1122,0.18432275223409356,0.21026085065609162,1.1407210890007553,True
1123,0.290332845266972,0.3078950565924868,1.060489922555492,True
1124,0.16305251466248014,0.1806263681851117,1.107780328067982,True
1125,0.1237594992560786,0.14021233333677058,1.1329419897429318,True
1126,0.2619325030616004,0.2732019277542637,1.0430241553107789,True
1127,0.16886092732792474,0.19856733914340072,1.1759223538894032,True
1128,0.22121258282750564,0.23154960516150713,1.0467289075597566,True
1129,0.12320314069991416,0.12798998504543593,1.0388532655768987,True
1130,0.31746998751138816,0.3389818836297615,1.0677604087460446,True
1131,0.3216606421041336,0.32923870874556,1.0235591976433758,True
1132,0.10048859508755394,0.0960233186961453,0.9555643465060079,False
1133,0.0792062294570681,0.08558549113272962,1.0805398984320955,True
1134,0.18368144806968492,0.18453751454136394,1.0046606038915495,True
1135,0.09273510500184172,0.09773568439378542,1.0539232623055141,True
1136,0.340963794878662,0.35079040612210843,1.0288201016971417,True
1137,0.1960375389025701,0.2168675938170823,1.106255439805662,True
1138,0.27614502912525574,0.2901225608720063,1.0506166335531266,True
1139,0.22080359254883833,0.2291079389581226,1.0376096526031273,True
1140,0.19326108584108648,0.1951539936259123,1.0097945625038156,True
1141,0.1912014224185486,0.19692798049825902,1.0299503947579152,True
1142,0.1073923971124165,0.11873592876143133,1.1056269526895897,True
1143,0.13409869751875172,0.14845516798676273,1.1070589851628012,True
1144,0.09909846785403832,0.10641913804242968,1.073872687912531,True
1145,0.20417258985607464,0.20008602664414077,0.9799847608593564,False
1146,0.3403788441622769,0.3434745757393502,1.0090949588382685,True
1147,0.16418542699889058,0.1695351718570428,1.0325835548010505,True
1148,0.10454493326452241,0.12506505344959734,1.1962803891524267,True
1149,0.3167256331905555,0.31987875391612386,1.0099553695537844,True
1150,0.22524478992859945,0.24475534114563982,1.086619323018415,True
1151,0.212589033641522,0.2155352164398998,1.013858583144725,True
1152,0.20774629515503093,0.21539617508702238,1.0368231834232362,True
1153,0.24639092345445568,0.2487798541519413,1.0096956927795564,True
1154,0.23244068313381258,0.24880180042223296,1.0703883548604163,True
1155,0.23941364647191818,0.2298376763517816,0.960002404786647,False
1156,0.21122023973861548,0.2242985015937026,1.0619176546304059,True
1157,0.4099944800833644,0.45150079234355844,1.101236270917,True
1158,0.20714119115845583,0.2261805293399752,1.0919147856350548,True
1159,0.20811422511792618,0.22656374030788484,1.0886509087954195,True
1160,0.26577477116661175,0.2781226663725355,1.0464599975073743,True
1161,0.22039885734102793,0.23843799473528887,1.0818476901917353,True
1162,0.12046156917603436,0.1246322291406405,1.0346223280431572,True
1163,0.11261780707694209,0.12488709891489767,1.108946286172781,True
1164,0.16270583746757059,0.17181548427908128,1.0559884448726455,True
1165,0.2862983137305104,0.2964683782551949,1.0355226141298808,True
1166,0.22580032271567668,0.2266442713742173,1.0037375883629862,True
1167,0.2722908639892133,0.2769994386929915,1.0172924446850509,True
1168,0.2861149839299409,0.2959438280422001,1.0343527765559666,True
1169,0.12000801310864151,0.12532962991089985,1.0443438455850507,True
1170,0.3238839322527026,0.33130675550690686,1.0229181583741325,True
1171,0.11022879718182503,0.12460852959284764,1.1304535001620575,True
1172,0.31257609053329705,0.32629388246370905,1.0438862483275915,True
1173,0.1296408749128644,0.1437638952530087,1.1089395636186257,True
1174,0.1581040618019261,0.16069998028766616,1.016419049935556,True
1175,0.29270121331164095,0.3076997511310169,1.0512418026891022,True
1176,0.25277264773635416,0.24164583526270278,0.9559809474114588,False
1177,0.22873566970365727,0.24858661145952451,1.0867855100237995,True
1178,0.20940194668890041,0.2264485438951223,1.0814061066564358,True
1179,0.2108244356229502,0.22969791817349183,1.0895222723816322,True
1180,0.14993155709651304,0.1638453820489844,1.0928011768964345,True
1181,0.12287296807948588,0.1299215619351661,1.0573648864013812,True
1182,0.1896689855764959,0.20853487004723362,1.099467419058499,True
1183,0.253592202468401,0.267222804166197,1.0537500820810706,True
1184,0.12086438831717812,0.12601585887379135,1.0426219056608677,True
1185,0.1658818001462532,0.17121094798087155,1.0321261755654918,True
1186,0.1614135324719187,0.17647711935850602,1.0933229491722323,True
1187,0.13488600751409768,0.15352519776617168,1.1381847576007906,True
1188,0.14291260276388668,0.14265046524218475,0.9981657494396416,False
1189,0.13437250492070235,0.1385869052895366,1.0313635618486185,True
1190,0.1226404786999556,0.135453332710541,1.1044749184478684,True
1191,0.25530120867295397,0.2638132932285715,1.0333413406065057,True
1192,0.20135164983000195,0.23057910451123015,1.1451562711599557,True
1193,0.14166019967160534,0.14239334929663958,1.0051754100780164,True
1194,0.08471306357254353,0.08341936938281667,0.984728516061528,False
1195,0.27458522119612755,0.30297427836467494,1.1033888752092378,True
1196,0.2651584013043235,0.27131534511813965,1.0232198707773539,True
1197,0.09973298151778377,0.10622823499197803,1.065126434358488,True
1198,0.14587133934318358,0.14561745263395895,0.9982595161574042,False
1199,0.15474995203722466,0.16797531409747055,1.0854627861665802,True
1200,0.25429615368980113,0.2751005555772615,1.0818117049180314,True
1201,0.17496998396881597,0.1882296122638035,1.0757823027368554,True
1202,0.32971143390387314,0.33912707240097784,1.0285572095138495,True
1203,0.29229628167078353,0.29663441565975596,1.0148415640601904,True
1204,0.2968445808166639,0.3143444703516226,1.0589530369286644,True
1205,0.06385144805421425,0.07333614831070688,1.1485432287837776,True
1206,0.10702965216511462,0.10701029900644411,0.9998191794677549,False
1207,0.1783208412939121,0.17518472369164598,0.9824130618748197,False
1208,0.20061650949718068,0.2080904014152815,1.0372546204538857,True
1209,0.10441071620291296,0.11690871781336294,1.1197003723847772,True
1210,0.09819295150839291,0.10583752521720496,1.077852570794337,True
1211,0.25609302384012755,0.27414776355501197,1.070500708860213,True
1212,0.16509953322804333,0.17812694316285596,1.0789064007638263,True
1213,0.09186631658268296,0.10039122529613273,1.0927968925996618,True
1214,0.14007023501289748,0.1395621442880936,0.9963726003261357,False
1215,0.08912707185113805,0.10250831620022777,1.1501366988858264,True
1216,0.1474277719981687,0.15263751162576075,1.03533757281265,True
1217,0.21700047736826772,0.22408961029911656,1.0326687434830755,True
1218,0.11269358472835539,0.11006666669820706,0.9766897287322925,False
1219,0.1038760216064698,0.11050002348392207,1.0637683439836292,True
1220,0.1650533795848578,0.16845266792784733,1.0205950847631198,True
1221,0.24014145083604302,0.24951741142726455,1.0390434910698652,True
1222,0.2697934379014802,0.28522146897646355,1.0571846046182085,True
1223,0.37580108351155045,0.38817964555447515,1.0329391334566076,True
1224,0.12391275971970186,0.1370664568754692,1.1061528868013415,True
1225,0.31882301580591516,0.3283507514232007,1.0298840897455332,True
1226,0.20651158253676874,0.23168676296232635,1.1219068689334906,True
1227,0.1300412521273524,0.13795498143523566,1.0608555299062574,True
1228,0.20354045376524377,0.20614535203946144,1.0127979388177157,True
1229,0.21852675879401767,0.21883361759188294,1.0014042161223584,True
1230,0.1853728554976646,0.207530816155612,1.119531851621213,True
1231,0.23923619411717165,0.2340021845177266,0.9781219993957873,False
1232,0.1284861447238978,0.13586157657286904,1.0574025461252667,True
1233,0.17687725149954794,0.19340307563832163,1.0934310319652152,True
1234,0.28865060119337377,0.3055091466436078,1.0584046781144243,True
1235,0.09164857646941633,0.10225991970801725,1.1157829575469944,True
1236,0.14342887427512438,0.14895838514126103,1.038552285194193,True
1237,0.16953631271158845,0.1819459760181774,1.0731976713903175,True
1238,0.15156698257286186,0.15984455678640364,1.0546133074171518,True
1239,0.24494715281325344,0.257483816499133,1.0511810957665528,True
1240,0.12683244590470577,0.14178518063590917,1.1178936085679367,True
1241,0.1009626514631108,0.09608080324168616,0.9516469887559525,False
1242,0.260467850684049,0.272323059565696,1.0455150562747475,True
1243,0.14785890489649323,0.16212114937522365,1.096458474981365,True
1244,0.305813141590059,0.3297330330138912,1.078217343111751,True
1245,0.2338679875016223,0.24905097653441563,1.0649211941958838,True
1246,0.17845225430528125,0.17984875095959138,1.0078256038834965,True
1247,0.2928427948148991,0.3208348129218209,1.0955871839859166,True
1248,0.17660261290050044,0.19362911206717873,1.0964113661006316,True
1249,0.13047181345442405,0.13905934983040857,1.0658190926347804,True
1250,0.28499768494318745,0.3225457035192234,1.1317485037940604,True
1251,0.08264617496893865,0.07896453028293764,0.9554529330923699,False
1252,0.24274991351694478,0.23842099042507794,0.9821671487781409,False
1253,0.17940235200766338,0.1752907812838146,0.9770818460413877,False
1254,0.07971246535776742,0.09310772464098616,1.1680447245370946,True
1255,0.1357952231652479,0.13345616676530572,0.9827751201741773,False
1256,0.20893995964372458,0.2306686351175503,1.103994829475781,True
1257,0.18949882462684914,0.19724200383766927,1.0408613574573224,True
1258,0.1088715053476665,0.12516385069699767,1.1496474701741632,True
1259,0.19598927550727116,0.19800053947615398,1.0102621123715936,True
1260,0.3368727586834088,0.339160981263915,1.0067925426485929,True
1261,0.20663932232997861,0.219884071767222,1.064095977899565,True
1262,0.3243381297022721,0.3470398321042359,1.0699939363367574,True
1263,0.10628892298534448,0.12031244322900728,1.1319377396043087,True
1264,0.23706081486775513,0.2603333514599746,1.0981711659314177,True
1265,0.11723397306110087,0.11123833847933715,0.9488575331432394,False
1266,0.14662804283686715,0.15695609733596613,1.0704371026120125,True
1267,0.11786211498468357,0.13384350772611622,1.1355939755833286,True
1268,0.21438718420575312,0.21374607972688392,0.9970095951339427,False
1269,0.31739266010739003,0.32358967629598573,1.0195247621243002,True
1270,0.2989959099137502,0.32948687771681545,1.1019778759243257,True
1271,0.28522341515819244,0.2933287552780523,1.0284175130410118,True
1272,0.27985203245324547,0.30234994517768243,1.0803921719889444,True
1273,0.2247171904123618,0.2325904994126088,1.035036522954916,True
1274,0.15563196431680362,0.16420889134401231,1.0551103178891295,True
1275,0.08268705258668865,0.09321303792989537,1.1272990754165693,True
1276,0.22538605646550294,0.23451578258111191,1.040507058239454,True
1277,0.2475986991764505,0.2568367571513692,1.0373106078733283,True
1278,0.13601190853486483,0.14128011018687084,1.0387333852510097,True
1279,0.28991818835269506,0.29375127604589857,1.0132212736116453,True
1280,0.20574111902614037,0.2233647736847706,1.0856593700960238,True
1281,0.29908419851062823,0.30254994720604017,1.0115878696122047,True
1282,0.18060344301459658,0.19149558017529159,1.060309687229023,True
1283,0.11295847622636579,0.11137830964539384,0.9860110844820061,False
1284,0.2586040579550845,0.28213123026104076,1.0909775836156543,True
1285,0.13338235552600258,0.1424476721911188,1.0679648865801366,True
1286,0.14207274033092307,0.150872398987278,1.0619376992085767,True
1287,0.1799123381066772,0.15939619154886597,0.8859658721924542,False
1288,0.24558277769251044,0.26449053870585043,1.0769913965099542,True
1289,0.22264654682278054,0.24539474026503208,1.1021717774960973,True
1290,0.19161620518804612,0.20664251421691182,1.0784187799467135,True
1291,0.07142767778598356,0.0683547573407596,0.9569785755259851,False
1292,0.27749746969550787,0.28895347545875083,1.0412832800811243,True
1293,0.2353556029187016,0.2639134819373669,1.1213392783707383,True
1294,0.16179853852422416,0.15889792431859337,0.9820726798147407,False
1295,0.21354782660666638,0.22054388012340545,1.0327610616689866,True
1296,0.21603260517479111,0.24095616708281248,1.115369445680923,True
1297,0.24885057894575138,0.25352707457505513,1.0187923839643678,True
1298,0.10257086101226118,0.11086253405706697,1.0808384853454103,True
1299,0.21553012746090125,0.2176839225971997,1.0099930119360654,True
1300,0.38021235915110313,0.38280258378847937,1.0068125734869835,True
1301,0.16633791999377998,0.1847078632616799,1.1104374953623735,True
1302,0.15492835424138715,0.1600724573260729,1.0332031093331757,True
1303,0.19282089873464653,0.2188589491635402,1.1350374912665786,True
1304,0.12222632502495458,0.14249522896189987,1.1658309200804904,True
1305,0.2276381639904056,0.2422933818853596,1.0643794416456973,True
1306,0.09030053565020375,0.09358496662878327,1.0363722203299257,True
1307,0.1079715603177266,0.10670810731551746,0.9882982796720617,False
1308,0.2360254718268835,0.24824195563393459,1.0517591754503999,True
1309,0.19004276491123687,0.19797253375529542,1.041726233817753,True
1310,0.15525601168727327,0.14611815559016286,0.9411433026148033,False
1311,0.2681624712364863,0.28138764360635043,1.0493177598971377,True
1312,0.3416339399739655,0.3616206589602361,1.0585033178723218,True
1313,0.29474099539909976,0.30346895966993337,1.0296123186359445,True
1314,0.19856411901055634,0.2139887772848242,1.0776809946889137,True
1315,0.2263890453391381,0.2376244242796376,1.0496286334158464,True
1316,0.25286828204557815,0.24514428460580126,0.9694544631011307,False
1317,0.09900780805392077,0.10468586923883554,1.0573496302617105,True
1318,0.26204841670941376,0.2670338155280817,1.0190247240615702,True
1319,0.29348880844363995,0.31138159018324246,1.0609658059347722,True
1320,0.1991626528984209,0.21465907235029938,1.0778078581820365,True
1321,0.3551963338522488,0.37123122286708926,1.0451437345676842,True
1322,0.13133048142585194,0.13237598076537802,1.0079608277391137,True
1323,0.21315054295069888,0.21999561990036112,1.0321138142784159,True
1324,0.2057289228813549,0.22112465308641827,1.074835030434404,True
1325,0.22053860757528473,0.2346284452739536,1.0638883044269656,True
1326,0.26954871357957844,0.2926092867925656,1.0855525255778267,True
1327,0.19421037092613933,0.21109441300441317,1.0869368715880527,True
1328,0.1047209368127227,0.10642686827531131,1.0162902616660068,True
1329,0.22300896901871067,0.22262455124713354,0.9982762228206845,False
1330,0.20258533930658892,0.2139748210541968,1.0562206613103984,True
1331,0.12749800104658085,0.1303750329026627,1.0225653095143878,True
1332,0.23155510471057003,0.246715052701665,1.0654701523857313,True
1333,0.2992019300437145,0.3102500388754291,1.0369252592391383,True
1334,0.10618746528520412,0.10526240576264294,0.9912884301355475,False
1335,0.07509795162632292,0.07828947419769589,1.0424981308045995,True
1336,0.10516277310658115,0.10042046064915996,0.9549050265856445,False
1337,0.40555084045747003,0.4195837127441096,1.0346020051907923,True
1338,0.09842521247608288,0.10619494767993026,1.0789404971387329,True
1339,0.1262308015271093,0.1285030180330913,1.0180004917856282,True
1340,0.12681746184949422,0.13681498914082937,1.078833996088016,True
1341,0.17469514914816683,0.1721614167885624,0.9854962637946205,False
1342,0.06544639878633762,0.05998252196421318,0.9165137131538387,False
1343,0.3526386968896805,0.3812091070300312,1.0810189306855584,True
1344,0.22728924945974271,0.24196041345840727,1.0645484290767704,True
1345,0.23622828400711102,0.2524413580880111,1.0686330773177526,True
1346,0.11179610189378864,0.10933150074842084,0.9779544983803704,False
1347,0.21774710554567842,0.23464209800438926,1.0775899749223838,True
1348,0.15497320750322796,0.1601311348541319,1.0332827037266845,True
1349,0.14840488674288757,0.1598345736940258,1.077016917717408,True
1350,0.15648730037927508,0.16403722964130601,1.04824627457776,True
1351,0.17333452880060435,0.19679585990987125,1.1353528998036835,True
1352,0.12671158900646828,0.12871128923081235,1.0157815101209249,True
1353,0.22234822759374437,0.2373479955938432,1.0674607041505415,True
1354,0.2225913160433647,0.2303315064904711,1.0347731015957444,True
1355,0.18989951404217756,0.21081355500960872,1.1101321457978353,True
1356,0.2492222180527558,0.2515210517154495,1.0092240317924104,True
1357,0.2100962888651014,0.2224274737185769,1.0586930160455768,True
1358,0.15197145314565116,0.15869559831281432,1.0442461069364037,True
1359,0.2265367895281055,0.2358404789396894,1.0410692207255354,True
1360,0.13837919056388867,0.1501580685288953,1.085120298196631,True
1361,0.32596628589982496,0.34209090696284966,1.0494671435682772,True
1362,0.2486544208842679,0.25269707243820266,1.0162581125224246,True
1363,0.2743585562720176,0.29176142289639395,1.0634311058523065,True
1364,0.2875230483952919,0.2958972045082066,1.0291251646073318,True
1365,0.3777970097456758,0.3807243542158294,1.0077484585495375,True
1366,0.2022861160956037,0.19295528216349636,0.9538730877224543,False
1367,0.09676725962167437,0.10560272528405737,1.0913063539974837,True
1368,0.14459762177445826,0.15925432387133756,1.1013619858820407,True
1369,0.17402213075829587,0.18908312895981186,1.0865464532349316,True
1370,0.35785821131869294,0.3707642669209078,1.03606471835495,True
1371,0.13378858993452866,0.14973126993401387,1.1191632261561841,True
1372,0.2504593756060109,0.26072034293527635,1.040968589434666,True
1373,0.30952876300873117,0.32572499839456026,1.05232546154482,True
1374,0.1312963978381814,0.1499323351865664,1.14193791798731,True
1375,0.16214240815233696,0.17754885447261207,1.095017993724383,True
1376,0.13092808811322912,0.14220865478592706,1.0861584923087115,True
1377,0.16121187086266825,0.17058633016297492,1.058149931826624,True
1378,0.2157708075141344,0.22909870949577393,1.0617687913169924,True
1379,0.08124766020204041,0.08901092978703659,1.0955506849759251,True
1380,0.2890225658363758,0.3051683496269699,1.0558634020283895,True
1381,0.2608030296175741,0.26865875940303074,1.0301213133795868,True
1382,0.09830244337923898,0.11041565946167349,1.1232239572693345,True
1383,0.15040978107419453,0.15278336386415314,1.0157807741824167,True
1384,0.10765351437335081,0.11129390402923897,1.0338157994848454,True
1385,0.07254706685291526,0.0798701444855524,1.1009424357222357,True
1386,0.2164772067206523,0.22226031878746635,1.0267146465645076,True
1387,0.09673216027664248,0.107498238295951,1.1112978143827121,True
1388,0.18556276510780426,0.19485017862473783,1.0500499844973639,True
1389,0.12415136708418438,0.13618905306430334,1.09695975374928,True
1390,0.19697407585570778,0.19979014221727348,1.0142966344648754,True
1391,0.2381080963073458,0.24045144711200456,1.0098415418921076,True
1392,0.17358008167370095,0.1704296919443822,0.9818505113090055,False
1393,0.2703684932201907,0.2751783234645653,1.017789906608894,True
1394,0.08657905333973248,0.08910915163502071,1.029222984055511,True
1395,0.22469405067396314,0.24206211364243893,1.0772964967981165,True
1396,0.1782891730349169,0.18166000168200308,1.0189065246627513,True
1397,0.11977825672719797,0.1310020512783043,1.0937047746208997,True
1398,0.2381724740648765,0.2386204292002162,1.0018808014532263,True
1399,0.15729534428645836,0.16846014903727166,1.0709798805645545,True
1400,0.2060218849414531,0.20523867188419767,0.9961983987406096,False
1401,0.1828102590087196,0.19542326207047905,1.0689950505521566,True
1402,0.29942987592612974,0.3205299449918793,1.0704674809101382,True
1403,0.2184239087152674,0.2204822055175295,1.0094234043075625,True
1404,0.21731436511899552,0.21920323903529068,1.0086918962548144,True
1405,0.11837230059903507,0.12408967650208746,1.0482999474887202,True
1406,0.1945733174056071,0.20150495503945168,1.0356248108747352,True
1407,0.29813978820914094,0.2982612837845031,1.0004075121140052,True
1408,0.2439581132641021,0.2463811943088878,1.0099323650784369,True
1409,0.10902193018047691,0.11576334724842983,1.061835422073275,True
1410,0.12059517005185863,0.12251523221875679,1.0159215511373507,True
1411,0.21536055939297155,0.23020840001870138,1.068944103170891,True
1412,0.20829195678616103,0.21033422864206644,1.0098048522248129,True
1413,0.16399346124810465,0.1773324923176597,1.0813387983157117,True
1414,0.29892811974830075,0.3074042111775593,1.0283549484618424,True
1415,0.295615754495442,0.3050447841639627,1.0318962353160583,True
1416,0.14111306405369894,0.14902560173658708,1.0560723256627544,True
1417,0.17795548760086335,0.18462577686332665,1.0374829085204953,True
1418,0.338859038094454,0.3536098572164616,1.04353084162948,True
1419,0.16744558714113394,0.17039900819533765,1.0176380942885905,True
1420,0.16510303208500388,0.17014108782004286,1.0305146166694572,True
1421,0.144170521473467,0.153819412237356,1.0669269325329087,True
1422,0.1970445300516487,0.20064023383116786,1.0182481786151418,True
1423,0.25544052651030486,0.27114289609999187,1.061471724178636,True
1424,0.2711742514996283,0.28834766409250295,1.06332980545868,True
1425,0.30104321702916875,0.3214634671296094,1.0678316233195915,True
1426,0.23083331237507512,0.23407200719247384,1.0140304481362563,True
1427,0.22999675975200254,0.23350875655603795,1.0152697664428938,True
1428,0.24273210772263584,0.2534589005965095,1.044191899351572,True
1429,0.19874327860918284,0.2169390238881625,1.09155401584554,True
1430,0.08996241343808636,0.09316889339884205,1.035642440417213,True
1431,0.1702137754260376,0.1734733352567094,1.0191498004348547,True
1432,0.11606389638648258,0.11484667888719163,0.9895125225226136,False
1433,0.11748270634058723,0.13461400892201333,1.145819781609063,True
1434,0.2949728088761452,0.3253409770270888,1.1029524323501112,True
1435,0.23702225319639877,0.25781824448585616,1.0877385604474261,True
1436,0.2416104226687754,0.2636354822759726,1.0911593935555979,True
1437,0.1892317774160702,0.1937418280329119,1.0238334738405237,True
1438,0.27934702216724805,0.31048051656898623,1.1114509621767088,True
1439,0.18439905677035875,0.20322491599001682,1.1020930342561504,True
1440,0.18541050908764092,0.18959717558255962,1.0225805242406174,True
1441,0.19356266132223165,0.21362555923591775,1.1036506616339945,True
1442,0.17301772937076823,0.19122559071075232,1.10523696852457,True
1443,0.2528130334710546,0.2742796663874327,1.0849111005933791,True
1444,0.1268212185703964,0.14036356849928786,1.106782997999458,True
1445,0.15419935742036767,0.1635509146398362,1.0606458896840598,True
1446,0.30058773201426664,0.3179909991363267,1.0578974630981748,True
1447,0.21264100256727783,0.21904472992906374,1.0301152048968534,True
1448,0.14273183880624424,0.1512168862503307,1.0594474751747909,True
1449,0.25109548144525956,0.2606105939353902,1.0378943995143337,True
1450,0.3374853714567964,0.34307397363443104,1.016559539020938,True
1451,0.1304820744513647,0.1365792631894534,1.046728171388487,True
1452,0.30328117348840244,0.30316730402508774,0.9996245416027478,False
1453,0.17708716294606688,0.19021860407608743,1.0741524168751848,True
1454,0.11867590973061044,0.11788194775295781,0.9933098302810158,False
1455,0.12102642624952621,0.11744003569923975,0.9703668805117635,False
1456,0.29141505593551953,0.28854972151667163,0.9901675141332371,False
1457,0.20731881459751483,0.21627302705113155,1.043190544336269,True
1458,0.14374336806211785,0.15953404669277566,1.1098532672744523,True
1459,0.1766713923885005,0.1895495716775168,1.0728934046135619,True
1460,0.24855491946925945,0.26452605167368504,1.0642559489006649,True
1461,0.19806347481212155,0.2005253198663239,1.012429576208019,True
1462,0.17475265607522264,0.1717732392322059,0.9829506634695483,False
1463,0.10938520719488824,0.11513608566100647,1.0525745538505227,True
1464,0.29323240263611644,0.31675207617761386,1.080208303482354,True
1465,0.27417691658342147,0.2846048072302416,1.0380334375948361,True
1466,0.14592502906351912,0.16390917938996377,1.1232423967420724,True
1467,0.2087671570026864,0.2125126455049406,1.0179409853351886,True
1468,0.23015092452634564,0.2393003220904359,1.0397539031525502,True
1469,0.21944399741852416,0.23383550201520076,1.0655816735293473,True
1470,0.18341111789716394,0.19216531415001178,1.0477299105594908,True
1471,0.15878225068320115,0.16383923094619035,1.0318485236305082,True
1472,0.13709765568323742,0.14616066919912013,1.0661062617789956,True
1473,0.27976236998188847,0.2863490095728932,1.0235436938550069,True
1474,0.2313009249938723,0.23370739249669903,1.0104040548168602,True
1475,0.05819480821376748,0.05847497652194731,1.0048143179224973,True
1476,0.3189968698083389,0.32205292549644476,1.0095802058808352,True
1477,0.23730748311399097,0.24829135296514981,1.0462853918765078,True
1478,0.17085183324400208,0.18137551381995665,1.061595362344899,True
1479,0.228781282580394,0.22767383049495538,0.9951593413895236,False
1480,0.2286343588590776,0.2404851975183896,1.051833148431625,True
1481,0.23009321757649887,0.2354236482291933,1.0231663962494775,True
1482,0.21221632477448193,0.22804445558230912,1.0745848879658406,True
1483,0.19105618538239824,0.1831738229138507,0.9587432228233228,False
1484,0.3043741663779558,0.30276420183003655,0.9947105742675939,False
1485,0.12608707331409644,0.13377266619329128,1.0609546456840124,True
1486,0.341503550355846,0.34828569232050266,1.0198596528720996,True
1487,0.09570915336674199,0.09923486430170209,1.0368377611851831,True
1488,0.1670096553929205,0.17378467722868335,1.0405666475978492,True
1489,0.262122939666662,0.27024396685295105,1.0309817492380349,True
1490,0.08586139993600986,0.07699758017820213,0.8967659534504016,False
1491,0.38018890412041173,0.3721013378623166,0.978727505799239,False
1492,0.33317761793902145,0.3447035299147373,1.0345938963337726,True
1493,0.25159450670410644,0.25438715742795637,1.0110998080221771,True
1494,0.36719047432536045,0.3773487060356916,1.0276647473739478,True
1495,0.24619313940067492,0.2506336796496015,1.0180368155657646,True
1496,0.3472949366514581,0.3561736368761743,1.0255653028239418,True
1497,0.1970755227457743,0.2017057603782562,1.023494737286349,True
1498,0.2895698267823255,0.29324009453209665,1.0126748970725121,True
1499,0.11342912989299536,0.1257959741252394,1.109027057193425,True
1500,0.2800116727886913,0.2970035144147296,1.060682618895181,True
